group,content,url,valence,arousal,dominance,moral1,moral2,moral3
lib,"“This incident has caused so much damage to Rio’s brand abroad that I think Brazilians deserve a clear,... https://t.co/qT4nTBfebm",https://twitter.com/a/status/766315434954125312,0.361440048,0.4251502,0.398040807,0.895415861,0.15779695,0.317884775
lib,"This letter to him is a statement to all. I hear your ache, your sorrow, and your strength. Thank you.

https://t.co/b8P6bAqhGc",https://twitter.com/a/status/739916571120959490,0.291567719,0.93947089,0.789891053,0.148808308,0.926994628,0.356877271
con,@RunnrIndia Downloaded ur app frm ios store. Unable to sign in as its unable to verify my accnt with the otp or even aftr a voice call,https://twitter.com/a/status/809116666541899776,0.697133113,0.251794781,0.951880404,0.936962403,0.014972065,0.613078936
lib,"@MrlFischer trumps own words about the lgbtq community, women, poc, and muslims is actually what makes me fear for my friends &amp; self thx tho",https://twitter.com/a/status/796501291463745536,0.505070942,0.868361445,0.640780763,0.188332308,0.222659325,0.253955106
lib,Thrilled to be with PGC council as they consider walk/bike friendly street design standards. These stds are a breakthrough for TOD.,https://twitter.com/a/status/794186671688417280,0.222038027,0.43684067,0.475039651,0.434126834,0.897920504,0.547568106
lib,Made too many wee jokes per second and Earthquake God is punishing me #eqnz,https://twitter.com/a/status/818975818462339072,0.307485908,0.10879927,0.879356509,0.503171471,0.685053388,0.878874186
lib,Never really thought I would make it across that stage but with the… https://t.co/3GfL2SrSCq,https://twitter.com/a/status/810941201788575745,0.424919828,0.770659079,0.423147033,0.286845055,0.086036815,0.012862207
lib,"Straight Outta Church Religion Christian T-shirt!
Buy here:
https://t.co/IYfa6rLY5q
#church #SaddlebackChurch #pray https://t.co/1HVZfHmqAP",https://twitter.com/a/status/776534415023284228,0.431706943,0.853493435,0.181601585,0.601065263,0.094991319,0.520459707
lib,"@sheenatbh we're ok! a bit shaken up + sleep deprived, but us and home are safe. thanks for checking in! 😊",https://twitter.com/a/status/797875377146167297,0.024767677,0.432739671,0.702654005,0.887340909,0.059561399,0.389792972
lib,It's a #wrap! 📽 check out our new #vlog and story about @CommEventApps https://t.co/8bPIq60eDT #CommUnity #Orlando https://t.co/3VrcU1t36A,https://twitter.com/a/status/754670313473015808,0.396610269,0.651715468,0.807121054,0.669978985,0.174360031,0.581100605
con,"""I survived it and you can too."" Read Radhika's inspiring survivor story by clicking here: https://t.co/CuU0uWlPds https://t.co/WStEZmOV0Z",https://twitter.com/a/status/822534458389790721,0.998301242,0.898532907,0.209221159,0.122624166,0.298994921,0.920592145
lib,"Bangkok isn't that bad of a city, they have a major sewage problem though.",https://twitter.com/a/status/771367836929232896,0.329573474,0.186817109,0.567172294,0.402551051,0.075021866,0.88200128
con,@mkj1951 @YouTube and you are? I have been on the fronlines in Donbass for 4 months I think its the Russians trying to clean up but who am I,https://twitter.com/a/status/829420925850419208,0.475670351,0.507481821,0.786063801,0.593952302,0.601250434,0.390005594
lib,@make5calls @SenJoniErnst What can I do as a Michiganian? My two senators are already opposed!,https://twitter.com/a/status/828707501763854337,0.384135813,0.34344077,0.330644464,0.473461289,0.87390268,0.504340542
con,The worst part is over. IV in!  #surgerysucks #needlessuck https://t.co/2mokxyZASC,https://twitter.com/a/status/761558058468192257,0.309699986,0.321774707,0.354419568,0.891076372,0.114934361,0.916188398
lib,"Meet our campaign leader @FinchPayton .. DNC Watch Party #Destin!

Sign up here:
https://t.co/Vtmf4VF9WN
#FLTogether https://t.co/SOkHRUDcsv",https://twitter.com/a/status/756668169108979716,0.084397257,0.528217314,0.443684307,0.149865242,0.475805872,0.413028168
lib,#shaunabrahams you can't pass the buck sir. If you're going to hold pressers and stick to your guns then ensure due diligence is done,https://twitter.com/a/status/793030024593022976,0.44921852,0.217788521,0.803740719,0.897770551,0.604293922,0.337095036
lib,Hey know-it-all skin care folks - is there a reason 90% of sunscreens are a spray? I love the lotions and they are a challenge to find. ☀️,https://twitter.com/a/status/746126302814539776,0.326003373,0.174838331,0.689596526,0.586832866,0.205856658,0.764316145
con,"@MelissaJoanHart figures you won't answer my legitimate question I asked you earlier. Coward. Your a fraud, a liberal puppet.",https://twitter.com/a/status/737840268993433601,0.304727387,0.882400331,0.98032568,0.092722486,0.665045931,0.327540474
con,@Shannon_Hogan @MSGNetworks @91Butch @brendanmburke YES YES YES,https://twitter.com/a/status/811401887241142274,0.528939673,0.610066613,0.859101883,0.245788465,0.918662529,0.903915756
lib,"""Every revolution needs a soundtrack"" - Mitchell Warren of @HIVpxresearch on reaching #HIV prevention targets. #AIDS2016",https://twitter.com/a/status/755037815990136833,0.648870173,0.094066675,0.270677582,0.579833178,0.03251216,0.68088359
con,never satisfied but always want more and more restrictions leading to more and more control. (4/4),https://twitter.com/a/status/742805484139208705,0.830890058,0.048480353,0.097245358,0.445917285,0.575407196,0.35768188
lib,"Tomorrow is the first blank page of a 365-page book.
Write a good one.
New Year, 2017",https://twitter.com/a/status/815255110574112768,0.690610566,0.990552302,0.578473822,0.626051994,0.45514127,0.025799336
lib,"I'll be at People's #Climate Movement March in New Bern, NC on April 29. RSVP here: https://t.co/xXqx7AZfm1 @RepWalterJones @SenThomTillis",https://twitter.com/a/status/824802972362215427,0.498613708,0.234177325,0.067467754,0.207769439,0.707709491,0.577799997
lib,"@edersantana Hi, I am a producer with Vice News. Wondering how I can reach comma.ai? I'm researching a story and interested in your tech. SB",https://twitter.com/a/status/755835628445630464,0.80061851,0.063477179,0.939130718,0.818231125,0.644715796,0.978452506
lib,@imVkohli @sakaltimes would like to talk to you for National Sports Day. Looking forward to a response. Thank you!  :),https://twitter.com/a/status/765600569201455105,0.120209754,0.321820784,0.29300583,0.093013311,0.537631709,0.698618592
con,I eat really healthy on campus but the second I get home on Friday's it's 3 straight days of junk.,https://twitter.com/a/status/794599467152502784,0.751605414,0.529690114,0.270061284,0.000406265,0.803632227,0.374296911
lib,"A tired post by a tired person working her second job somehow. 

https://t.co/4ZZqnbql6p",https://twitter.com/a/status/746169250486726657,0.070321432,0.116620109,0.133667267,0.955315645,0.670191964,0.283344174
con,"Leave a positive word for 2017, that starts with the second letter of your first name.

It can only be one word... https://t.co/3fTBVXsHTK",https://twitter.com/a/status/809949651495424000,0.578153521,0.957127845,0.081778544,0.97191844,0.444012669,0.20528188
con,@SenFranken Stand back and let the adults work to find real solutions.  Not a Gov controlled mess but a market based solution. @jjauthor,https://twitter.com/a/status/820365658659680256,0.762525827,0.839120364,0.918780858,0.728741741,0.995792359,0.58744587
lib,"@smritiirani @narendramodi  @DErgNITIE2013  # Esteem Ma'm, Please look into NITIE Mumbai Placement rules. Unethical.kept 3 yr silence. Help.",https://twitter.com/a/status/742642039662084096,0.504007966,0.086008727,0.252207462,0.343891548,0.904258491,0.054648561
con,@AriBerman what a BS story. I have a couple friends who overstayed visa for some years but they have a Chicago IDs.,https://twitter.com/a/status/786304393914310656,0.756075467,0.512477019,0.415500808,0.414297429,0.266622061,0.149571349
lib,@scarysouthpaw Full day. With rumours of violence already floating everywhere! :/,https://twitter.com/a/status/773920048230445056,0.361750623,0.86734293,0.236587505,0.416487357,0.138765453,0.090671383
lib,@TYTLive watching all week and no one is talking about the bomb that went off in the Target bathroom Chicago. symptom of larger problem.,https://twitter.com/a/status/742487736632807426,0.406346364,0.087594106,0.518480677,0.27317373,0.091974475,0.081533743
lib,#call4free I'd like to recommend WhatsCall to you! U can make calls worldwide for FREE! @WhatsCall_CM Download here: https://t.co/LEqJgOvvZ4,https://twitter.com/a/status/769616918936444932,0.59264384,0.044470928,0.894574213,0.450655261,0.194130026,0.155650721
lib,#call4free I'd like to recommend WhatsCall to you! U can make calls worldwide for FREE! @WhatsCall_CM Download here: https://t.co/90TXpAkxXS,https://twitter.com/a/status/810417308216815616,0.800627798,0.278358004,0.502019139,0.261835436,0.895745406,0.038768389
lib,#call4free I'd like to recommend WhatsCall to you! U can make calls worldwide for FREE! @WhatsCall_CM Download here: https://t.co/IlILf70SES,https://twitter.com/a/status/745599195101290496,0.879100483,0.273109611,0.666685686,0.189052444,0.226734951,0.366781352
con,#call4free I'd like to recommend WhatsCall to you! U can make calls worldwide for FREE! @WhatsCall_CM Download here: https://t.co/CyNBDQj2VK,https://twitter.com/a/status/754076329360953344,0.073828893,0.481195711,0.37211276,0.434501024,0.661600628,0.985818143
lib,#call4free I'd like to recommend WhatsCall to you! U can make calls worldwide for FREE! @WhatsCall_CM Download here: https://t.co/uOp79KA15Y,https://twitter.com/a/status/782893212193153024,0.492411798,0.663605633,0.661729597,0.938381896,0.390991991,0.483161444
lib,#call4free I'd like to recommend WhatsCall to you! U can make calls worldwide for FREE! @WhatsCall_CM Download here: https://t.co/KfHw0cFSez,https://twitter.com/a/status/825865624282861569,0.861138176,0.735714182,0.060751991,0.367576555,0.618872332,0.037811229
lib,#call4free I'd like to recommend WhatsCall to you! U can make calls worldwide for FREE! @WhatsCall_CM Download here: https://t.co/RzTzYNIQYL,https://twitter.com/a/status/785952224241385472,0.737222736,0.805277504,0.333165327,0.382743278,0.295227729,0.440523165
con,#call4free I'd like to recommend WhatsCall to you! U can make calls worldwide for FREE! @WhatsCall_CM Download here: https://t.co/Oh6kOwyDQS,https://twitter.com/a/status/771979696045195264,0.492905758,0.067770652,0.681693797,0.202534426,0.342064143,0.4901902
lib,#call4free I'd like to recommend WhatsCall to you! U can make calls worldwide for FREE! @WhatsCall_CM Download here: https://t.co/uRbW61ya43,https://twitter.com/a/status/824989289046036480,0.641990014,0.428090414,0.384026542,0.954283654,0.102999951,0.913231972
lib,A2. this is perhaps an oxymoron as culture creates process and therein lies the issue.  Fix culture and process will follow.#Nextchat,https://twitter.com/a/status/816741828569468928,0.317104292,0.322360603,0.679528538,0.942272269,0.614133738,0.240362914
lib,This bus driver is stopping for a full 30 seconds at each stop. I could likely walk faster to my destination at the clip we're going.,https://twitter.com/a/status/811023999727759360,0.367543834,0.357294469,0.630344947,0.44806546,0.916751923,0.299560517
con,Discover what marketers need to know about the new #Instagram business profiles. Read here: https://t.co/qBLYflDkF5 https://t.co/M3y1gm4G2b,https://twitter.com/a/status/760536155419017216,0.802981899,0.885033187,0.997258726,0.832997197,0.730754027,0.070857892
lib,I am seriously considering you are too stupid to have won without cheating... I demand a #VoteRecount https://t.co/tWx3n50ImY,https://twitter.com/a/status/801162989122375680,0.240732881,0.8277549,0.74040299,0.315074773,0.914460992,0.818575825
con,Had a dream a random guy was walking around n w a tattoo gun attacked me n @tiffuckinwilson n gave us some ugly ass tats of the Greek gods,https://twitter.com/a/status/777537580510371840,0.765676493,0.619184659,0.849559907,0.936279041,0.067210407,0.247830882
con,"The Sunday before Thanksgiving - stop and say a ""Thank You"" prayer. https://t.co/fJmQzPIrMY",https://twitter.com/a/status/800303085876809728,0.714144296,0.47354506,0.389268882,0.137953794,0.130642004,0.289392607
lib,@LVSelbs thx for your support and voice!,https://twitter.com/a/status/833872448831488000,0.944027488,0.931182951,0.995297544,0.805141228,0.342260989,0.364100117
lib,Those who mock the idea of safe space are most likely the same people who are able to take safety for granted. -Roxane Gay,https://twitter.com/a/status/805974260414054400,0.013703845,0.552644372,0.878438933,0.569741026,0.340692484,0.865431802
lib,Devos is the danger to our classrooms. #holdthefloor https://t.co/0RGk907vW2,https://twitter.com/a/status/828704430770028545,0.450189014,0.267254838,0.834913851,0.574378827,0.173915768,0.20592448
con,"@FlyMotherBaby On TV. Agree with justice. In MN chanting ""Pigs in a blanket, fry like bacon."" Can't fight hate with hate. Counterproductive.",https://twitter.com/a/status/751619376181194752,0.31989812,0.764260133,0.474882583,0.85989549,0.912072827,0.764204132
lib,"Just smashed out 4 videos to YouTube today. 2 shoots, 4 edits, 4 uploads + 1 prelight for a shoot on Monday. Sheesh",https://twitter.com/a/status/791905592801492992,0.535472474,0.20688852,0.589665417,0.578767868,0.863529439,0.73023641
lib,"respect for women, self control on social media, and a decent hairstyle. only a few #ThingsTrumpThinksAreOverrated",https://twitter.com/a/status/818528483584385029,0.137519485,0.39912,0.011506599,0.940318471,0.013345548,0.825159957
